caseID,time,state,A,B,C,D,E,F,a,b,c,d,e,f,g,K,activity
1762774353,1,AA00,false,false,false,false,false,false,false,false,true,true,false,false,false,false,add(c)
1762774353,2,AA00,false,false,false,false,false,false,false,false,true,true,false,false,true,false,add(g)
1762774353,3,AA00,false,false,false,false,false,false,false,false,true,true,false,true,true,false,add(f)
1762774353,4,AA00,false,false,false,false,false,false,false,false,true,true,true,true,true,false,add(e)
1762774353,5,AA00,false,false,false,false,false,false,true,false,true,true,true,true,true,false,add(a)
1762774353,6,AA00,false,false,false,false,false,false,true,true,true,true,true,true,true,false,add(b)
1762774353,7,AA00,false,false,false,true,false,false,true,true,true,true,true,true,true,false,add(D)
1762774353,8,AA00,false,false,false,true,false,false,true,true,true,true,true,true,true,true,add(K)
1762774353,9,AA00,false,false,false,true,false,true,true,true,true,true,true,true,true,true,add(F)
1762774353,10,AA00,false,false,false,true,false,true,true,true,true,true,true,true,true,true,deadlock
344997001,-1,AA00,false,false,false,false,false,false,false,false,false,false,false,false,false,false,reset
344997001,0,AA00,false,false,false,false,false,false,false,false,false,false,true,false,false,false,add(e)
344997001,1,AA00,false,false,false,false,false,true,false,false,false,false,true,false,false,false,add(F)
344997001,2,AA00,false,false,false,false,false,true,false,false,false,false,true,true,false,false,add(f)
344997001,3,AA00,false,false,false,false,false,true,false,false,false,false,true,true,true,false,add(g)
344997001,4,AA00,false,false,false,false,false,true,false,true,false,false,true,true,true,false,add(b)
344997001,5,AA00,false,false,false,false,false,true,true,true,false,false,true,true,true,false,add(a)
344997001,6,AA00,false,false,false,false,false,true,true,true,false,false,true,true,true,true,add(K)
344997001,7,AA00,false,false,false,false,false,true,true,true,false,true,true,true,true,true,add(d)
344997001,8,AA00,false,false,false,false,false,true,true,true,true,true,true,true,true,true,add(c)
344997001,9,AA00,false,false,false,true,false,true,true,true,true,true,true,true,true,true,add(D)
344997001,10,AA00,false,false,false,true,true,true,true,true,true,true,true,true,true,true,add(E)
344997001,11,AA00,true,false,false,true,true,true,true,true,true,true,true,true,true,true,add(A)
344997001,12,AA00,true,false,false,true,true,true,true,true,true,true,true,true,true,true,deadlock
1185684263,-1,AA00,false,false,false,false,false,false,false,false,false,false,false,false,false,false,reset
1185684263,0,AA00,false,false,false,false,false,false,false,false,false,false,false,false,true,false,add(g)
1185684263,1,AA00,false,false,false,false,false,false,false,false,false,true,false,false,true,false,add(d)
1185684263,2,AA00,false,false,false,false,false,false,false,false,false,true,false,true,true,false,add(f)
1185684263,3,AA00,false,false,false,false,false,false,false,false,true,true,false,true,true,false,add(c)
1185684263,4,AA00,false,false,false,false,false,false,false,false,true,true,true,true,true,false,add(e)
1185684263,5,AA00,false,false,false,false,false,true,false,false,true,true,true,true,true,false,add(F)
1185684263,6,AA00,false,false,false,false,false,true,false,true,true,true,true,true,true,false,add(b)
1185684263,7,AA00,false,false,false,false,false,true,false,true,true,true,true,true,true,true,add(K)
1185684263,8,AA00,false,false,false,false,false,true,true,true,true,true,true,true,true,true,add(a)
1185684263,9,AA00,false,false,false,true,false,true,true,true,true,true,true,true,true,true,add(D)
1185684263,10,AA00,false,false,false,true,true,true,true,true,true,true,true,true,true,true,add(E)
1185684263,11,AA00,true,false,false,true,true,true,true,true,true,true,true,true,true,true,add(A)
1185684263,12,AA00,true,false,false,true,true,true,true,true,true,true,true,true,true,true,deadlock
1529133298,-1,AA00,false,false,false,false,false,false,false,false,false,false,false,false,false,false,reset
1529133298,0,AA00,false,false,false,false,false,false,false,false,false,false,false,true,false,false,add(f)
1529133298,1,AA00,false,false,false,false,false,false,false,false,false,false,true,true,false,false,add(e)
1529133298,2,AA00,false,false,false,false,false,false,false,false,true,false,true,true,false,false,add(c)
1529133298,3,AA00,false,false,false,false,false,false,false,false,true,true,true,true,false,false,add(d)
1529133298,4,AA00,false,false,false,false,false,true,false,false,true,true,true,true,false,false,add(F)
1529133298,5,AA00,false,false,false,false,false,true,false,true,true,true,true,true,false,false,add(b)
1529133298,6,AA00,false,false,false,false,false,true,true,true,true,true,true,true,false,false,add(a)
1529133298,7,AA00,false,false,false,true,false,true,true,true,true,true,true,true,false,false,add(D)
1529133298,8,AA00,false,false,false,true,false,true,true,true,true,true,true,true,true,false,add(g)
1529133298,9,AA00,false,false,false,true,false,true,true,true,true,true,true,true,true,true,add(K)
1529133298,10,AA00,false,false,false,true,true,true,true,true,true,true,true,true,true,true,add(E)
1529133298,11,AA00,true,false,false,true,true,true,true,true,true,true,true,true,true,true,add(A)
1529133298,12,AA00,true,false,false,true,true,true,true,true,true,true,true,true,true,true,deadlock
1888670446,-1,AA00,false,false,false,false,false,false,false,false,false,false,false,false,false,false,reset
1888670446,0,AA00,false,false,false,false,false,false,false,true,false,false,false,false,false,false,add(b)
1888670446,1,AA00,false,false,false,false,false,false,false,true,false,true,false,false,false,false,add(d)
1888670446,2,AA00,false,false,false,false,false,false,false,true,false,true,false,true,false,false,add(f)
1888670446,3,AA00,false,false,false,false,false,false,true,true,false,true,false,true,false,false,add(a)
1888670446,4,AA00,false,false,false,false,false,false,true,true,false,true,true,true,false,false,add(e)
1888670446,5,AA00,false,false,false,true,false,false,true,true,false,true,true,true,false,false,add(D)
1888670446,6,AA00,false,false,false,true,false,true,true,true,false,true,true,true,false,false,add(F)
1888670446,7,AA00,false,false,false,true,false,true,true,true,true,true,true,true,false,false,add(c)
1888670446,8,AA00,false,false,false,true,false,true,true,true,true,true,true,true,true,false,add(g)
1888670446,9,AA00,false,false,false,true,false,true,true,true,true,true,true,true,true,true,add(K)
1888670446,10,AA00,false,false,false,true,true,true,true,true,true,true,true,true,true,true,add(E)
1888670446,11,AA00,true,false,false,true,true,true,true,true,true,true,true,true,true,true,add(A)
1888670446,12,AA00,true,false,false,true,true,true,true,true,true,true,true,true,true,true,deadlock
1061248744,-1,AA00,false,false,false,false,false,false,false,false,false,false,false,false,false,false,reset
1061248744,0,AA00,false,false,false,false,false,false,false,false,false,true,false,false,false,false,add(d)
1061248744,1,AA00,false,false,false,false,false,false,false,false,false,true,true,false,false,false,add(e)
1061248744,2,AA00,false,false,false,false,false,true,false,false,false,true,true,false,false,false,add(F)
1061248744,3,AA00,false,false,false,false,false,true,false,false,true,true,true,false,false,false,add(c)
1061248744,4,AA00,false,false,false,false,false,true,false,false,true,true,true,true,false,false,add(f)
1061248744,5,AA00,false,false,false,false,false,true,true,false,true,true,true,true,false,false,add(a)
1061248744,6,AA00,false,false,false,false,false,true,true,false,true,true,true,true,true,false,add(g)
1061248744,7,AA00,false,false,false,false,false,true,true,true,true,true,true,true,true,false,add(b)
1061248744,8,AA00,false,false,false,true,false,true,true,true,true,true,true,true,true,false,add(D)
1061248744,9,AA00,false,false,false,true,false,true,true,true,true,true,true,true,true,true,add(K)
1061248744,10,AA00,false,false,false,true,true,true,true,true,true,true,true,true,true,true,add(E)
1061248744,11,AA00,true,false,false,true,true,true,true,true,true,true,true,true,true,true,add(A)
1061248744,12,AA00,true,false,false,true,true,true,true,true,true,true,true,true,true,true,deadlock
1207676389,-1,AA00,false,false,false,false,false,false,false,false,false,false,false,false,false,false,reset
1207676389,0,AA00,false,false,false,false,false,false,false,false,false,true,false,false,false,false,add(d)
1207676389,1,AA00,false,false,false,false,false,false,false,false,false,true,true,false,false,false,add(e)
1207676389,2,AA00,false,false,false,false,false,false,false,false,false,true,true,true,false,false,add(f)
1207676389,3,AA00,false,false,false,false,false,true,false,false,false,true,true,true,false,false,add(F)
1207676389,4,AA00,false,false,false,false,false,true,false,false,false,true,true,true,true,false,add(g)
1207676389,5,AA00,false,false,false,false,false,true,false,false,true,true,true,true,true,false,add(c)
1207676389,6,AA00,false,false,false,false,false,true,true,false,true,true,true,true,true,false,add(a)
1207676389,7,AA00,false,false,false,false,false,true,true,true,true,true,true,true,true,false,add(b)
1207676389,8,AA00,false,false,false,true,false,true,true,true,true,true,true,true,true,false,add(D)
1207676389,9,AA00,false,false,false,true,false,true,true,true,true,true,true,true,true,true,add(K)
1207676389,10,AA00,false,false,false,true,true,true,true,true,true,true,true,true,true,true,add(E)
1207676389,11,AA00,true,false,false,true,true,true,true,true,true,true,true,true,true,true,add(A)
1207676389,12,AA00,true,false,false,true,true,true,true,true,true,true,true,true,true,true,deadlock
344431906,-1,AA00,false,false,false,false,false,false,false,false,false,false,false,false,false,false,reset
344431906,0,AA00,false,false,false,false,false,false,false,false,true,false,false,false,false,false,add(c)
344431906,1,AA00,false,false,false,false,false,false,false,true,true,false,false,false,false,false,add(b)
344431906,2,AA00,false,false,false,false,false,false,false,true,true,true,false,false,false,false,add(d)
344431906,3,AA00,false,false,false,false,false,false,true,true,true,true,false,false,false,false,add(a)
344431906,4,AA00,false,false,false,false,false,false,true,true,true,true,true,false,false,false,add(e)
344431906,5,AA00,false,false,false,false,false,true,true,true,true,true,true,false,false,false,add(F)
344431906,6,AA00,false,false,false,true,false,true,true,true,true,true,true,false,false,false,add(D)
344431906,7,AA00,false,false,false,true,false,true,true,true,true,true,true,true,false,false,add(f)
344431906,8,AA00,false,false,false,true,false,true,true,true,true,true,true,true,true,false,add(g)
344431906,9,AA00,false,false,false,true,false,true,true,true,true,true,true,true,true,true,add(K)
344431906,10,AA00,false,false,false,true,true,true,true,true,true,true,true,true,true,true,add(E)
344431906,11,AA00,true,false,false,true,true,true,true,true,true,true,true,true,true,true,add(A)
344431906,12,AA00,true,false,false,true,true,true,true,true,true,true,true,true,true,true,deadlock
821352072,-1,AA00,false,false,false,false,false,false,false,false,false,false,false,false,false,false,reset
821352072,0,AA00,false,false,false,false,false,false,false,false,false,false,false,true,false,false,add(f)
821352072,1,AA00,false,false,false,false,false,false,false,false,false,false,true,true,false,false,add(e)
821352072,2,AA00,false,false,false,false,false,false,false,false,false,true,true,true,false,false,add(d)
821352072,3,AA00,false,false,false,false,false,true,false,false,false,true,true,true,false,false,add(F)
821352072,4,AA00,false,false,false,false,false,true,false,false,false,true,true,true,true,false,add(g)
821352072,5,AA00,false,false,false,false,false,true,false,false,false,true,true,true,true,true,add(K)
821352072,6,AA00,false,false,false,false,false,true,false,false,true,true,true,true,true,true,add(c)
821352072,7,AA00,false,false,false,false,false,true,false,true,true,true,true,true,true,true,add(b)
821352072,8,AA00,false,false,false,false,true,true,false,true,true,true,true,true,true,true,add(E)
821352072,9,AA00,true,false,false,false,true,true,false,true,true,true,true,true,true,true,add(A)
821352072,10,AA00,true,false,false,false,true,true,true,true,true,true,true,true,true,true,add(a)
821352072,11,AA00,true,false,false,true,true,true,true,true,true,true,true,true,true,true,add(D)
821352072,12,AA00,true,false,false,true,true,true,true,true,true,true,true,true,true,true,deadlock
2076391620,-1,AA00,false,false,false,false,false,false,false,false,false,false,false,false,false,false,reset
2076391620,0,AA00,false,false,false,false,false,false,false,true,false,false,false,false,false,false,add(b)
2076391620,1,AA00,false,false,false,false,false,false,false,true,false,false,true,false,false,false,add(e)
2076391620,2,AA00,false,false,false,false,false,false,true,true,false,false,true,false,false,false,add(a)
2076391620,3,AA00,false,false,false,false,false,true,true,true,false,false,true,false,false,false,add(F)
2076391620,4,AA00,false,false,false,false,false,true,true,true,false,false,true,true,false,false,add(f)
2076391620,5,AA00,false,false,false,true,false,true,true,true,false,false,true,true,false,false,add(D)
2076391620,6,AA00,false,false,false,true,false,true,true,true,true,false,true,true,false,false,add(c)
2076391620,7,AA00,false,false,false,true,false,true,true,true,true,false,true,true,true,false,add(g)
2076391620,8,AA00,false,false,false,true,false,true,true,true,true,true,true,true,true,false,add(d)
2076391620,9,AA00,false,false,false,true,false,true,true,true,true,true,true,true,true,true,add(K)
2076391620,10,AA00,false,false,false,true,true,true,true,true,true,true,true,true,true,true,add(E)
2076391620,11,AA00,true,false,false,true,true,true,true,true,true,true,true,true,true,true,add(A)
2076391620,12,AA00,true,false,false,true,true,true,true,true,true,true,true,true,true,true,deadlock
320592289,-1,AA00,false,false,false,false,false,false,false,false,false,false,false,false,false,false,reset
320592289,0,AA00,false,false,false,false,false,false,true,false,false,false,false,false,false,false,add(a)
320592289,1,AA00,false,false,false,true,false,false,true,false,false,false,false,false,false,false,add(D)
320592289,2,AA00,false,false,false,true,false,false,true,true,false,false,false,false,false,false,add(b)
320592289,3,AA00,false,false,false,true,false,false,true,true,false,true,false,false,false,false,add(d)
320592289,4,AA00,false,false,false,true,false,false,true,true,false,true,false,true,false,false,add(f)
320592289,5,AA00,false,false,false,true,false,false,true,true,true,true,false,true,false,false,add(c)
320592289,6,AA00,false,false,true,true,false,false,true,true,true,true,false,true,false,false,add(C)
320592289,7,AA00,false,false,true,true,false,false,true,true,true,true,false,true,true,false,add(g)
320592289,8,AA00,false,false,true,true,false,false,true,true,true,true,true,true,true,false,add(e)
320592289,9,AA00,false,false,true,true,false,false,true,true,true,true,true,true,true,true,add(K)
320592289,10,AA00,false,false,true,true,false,true,true,true,true,true,true,true,true,true,add(F)
320592289,11,AA00,false,false,true,true,false,true,true,true,true,true,true,true,true,true,deadlock
2123747713,-1,AA00,false,false,false,false,false,false,false,false,false,false,false,false,false,false,reset
2123747713,0,AA00,false,false,false,false,false,false,false,true,false,false,false,false,false,false,add(b)
2123747713,1,AA00,false,false,false,false,false,false,false,true,false,true,false,false,false,false,add(d)
2123747713,2,AA00,false,false,false,false,false,false,false,true,false,true,true,false,false,false,add(e)
2123747713,3,AA00,false,false,false,false,false,true,false,true,false,true,true,false,false,false,add(F)
2123747713,4,AA00,false,false,false,false,false,true,false,true,true,true,true,false,false,false,add(c)
2123747713,5,AA00,false,false,false,false,false,true,true,true,true,true,true,false,false,false,add(a)
2123747713,6,AA00,false,false,false,true,false,true,true,true,true,true,true,false,false,false,add(D)
2123747713,7,AA00,false,false,false,true,false,true,true,true,true,true,true,false,true,false,add(g)
2123747713,8,AA00,false,false,false,true,false,true,true,true,true,true,true,true,true,false,add(f)
2123747713,9,AA00,false,false,false,true,false,true,true,true,true,true,true,true,true,true,add(K)
2123747713,10,AA00,false,false,false,true,true,true,true,true,true,true,true,true,true,true,add(E)
2123747713,11,AA00,true,false,false,true,true,true,true,true,true,true,true,true,true,true,add(A)
2123747713,12,AA00,true,false,false,true,true,true,true,true,true,true,true,true,true,true,deadlock
764126157,-1,AA00,false,false,false,false,false,false,false,false,false,false,false,false,false,false,reset
764126157,0,AA00,false,false,false,false,false,false,false,false,false,true,false,false,false,false,add(d)
764126157,1,AA00,false,false,false,false,false,false,false,false,false,true,false,true,false,false,add(f)
764126157,2,AA00,false,false,false,false,false,false,false,false,false,true,true,true,false,false,add(e)
764126157,3,AA00,false,false,false,false,false,false,false,false,false,true,true,true,true,false,add(g)
764126157,4,AA00,false,false,false,false,false,false,false,false,true,true,true,true,true,false,add(c)
764126157,5,AA00,false,false,false,false,false,false,false,false,true,true,true,true,true,true,add(K)
764126157,6,AA00,false,false,false,false,false,true,false,false,true,true,true,true,true,true,add(F)
764126157,7,AA00,false,false,false,false,false,true,false,true,true,true,true,true,true,true,add(b)
764126157,8,AA00,false,false,false,false,false,true,true,true,true,true,true,true,true,true,add(a)
764126157,9,AA00,false,false,false,true,false,true,true,true,true,true,true,true,true,true,add(D)
764126157,10,AA00,false,false,false,true,false,true,true,true,true,true,true,true,true,true,deadlock
2042192159,-1,AA00,false,false,false,false,false,false,false,false,false,false,false,false,false,false,reset
2042192159,0,AA00,false,false,false,false,false,false,false,false,false,false,false,true,false,false,add(f)
2042192159,1,AA00,false,false,false,false,false,false,false,false,false,true,false,true,false,false,add(d)
2042192159,2,AA00,false,false,false,false,false,false,false,false,false,true,true,true,false,false,add(e)
2042192159,3,AA00,false,false,false,false,false,false,false,true,false,true,true,true,false,false,add(b)
2042192159,4,AA00,false,false,false,false,false,false,false,true,false,true,true,true,true,false,add(g)
2042192159,5,AA00,false,false,false,false,false,false,false,true,true,true,true,true,true,false,add(c)
2042192159,6,AA00,false,false,false,false,false,false,true,true,true,true,true,true,true,false,add(a)
2042192159,7,AA00,false,false,false,false,false,true,true,true,true,true,true,true,true,false,add(F)
2042192159,8,AA00,false,false,false,false,false,true,true,true,true,true,true,true,true,true,add(K)
2042192159,9,AA00,false,false,false,true,false,true,true,true,true,true,true,true,true,true,add(D)
2042192159,10,AA00,false,false,false,true,true,true,true,true,true,true,true,true,true,true,add(E)
2042192159,11,AA00,true,false,false,true,true,true,true,true,true,true,true,true,true,true,add(A)
2042192159,12,AA00,true,false,false,true,true,true,true,true,true,true,true,true,true,true,deadlock
1301318480,-1,AA00,false,false,false,false,false,false,false,false,false,false,false,false,false,false,reset
1301318480,0,AA00,false,false,false,false,false,false,false,false,false,true,false,false,false,false,add(d)
1301318480,1,AA00,false,false,false,false,false,false,true,false,false,true,false,false,false,false,add(a)
1301318480,2,AA00,false,false,false,false,false,false,true,false,false,true,true,false,false,false,add(e)
1301318480,3,AA00,false,false,false,false,false,false,true,false,false,true,true,true,false,false,add(f)
1301318480,4,AA00,false,false,false,true,false,false,true,false,false,true,true,true,false,false,add(D)
1301318480,5,AA00,false,false,false,true,false,false,true,false,false,true,true,true,true,false,add(g)
1301318480,6,AA00,false,false,false,true,false,true,true,false,false,true,true,true,true,false,add(F)
1301318480,7,AA00,false,false,false,true,false,true,true,true,false,true,true,true,true,false,add(b)
1301318480,8,AA00,false,false,false,true,false,true,true,true,true,true,true,true,true,false,add(c)
1301318480,9,AA00,false,false,false,true,false,true,true,true,true,true,true,true,true,true,add(K)
1301318480,10,AA00,false,false,false,true,true,true,true,true,true,true,true,true,true,true,add(E)
1301318480,11,AA00,false,false,true,true,true,true,true,true,true,true,true,true,true,true,add(C)
1301318480,12,AA00,true,false,true,true,true,true,true,true,true,true,true,true,true,true,add(A)
1301318480,13,AA00,true,false,true,true,true,true,true,true,true,true,true,true,true,true,deadlock
96688874,-1,AA00,false,false,false,false,false,false,false,false,false,false,false,false,false,false,reset
96688874,0,AA00,false,false,false,false,false,false,false,false,false,false,false,false,true,false,add(g)
96688874,1,AA00,false,false,false,false,false,false,false,false,true,false,false,false,true,false,add(c)
96688874,2,AA00,false,false,false,false,false,false,false,true,true,false,false,false,true,false,add(b)
96688874,3,AA00,false,false,false,false,false,false,false,true,true,true,false,false,true,false,add(d)
96688874,4,AA00,false,false,false,false,false,false,false,true,true,true,false,true,true,false,add(f)
96688874,5,AA00,false,false,false,false,false,false,true,true,true,true,false,true,true,false,add(a)
96688874,6,AA00,false,false,false,false,false,false,true,true,true,true,false,true,true,true,add(K)
96688874,7,AA00,false,false,false,false,false,false,true,true,true,true,true,true,true,true,add(e)
96688874,8,AA00,false,false,false,false,false,true,true,true,true,true,true,true,true,true,add(F)
96688874,9,AA00,false,false,false,true,false,true,true,true,true,true,true,true,true,true,add(D)
96688874,10,AA00,false,false,false,true,false,true,true,true,true,true,true,true,true,true,deadlock
1074919894,-1,AA00,false,false,false,false,false,false,false,false,false,false,false,false,false,false,reset
1074919894,0,AA00,false,false,false,false,false,false,false,false,false,true,false,false,false,false,add(d)
1074919894,1,AA00,false,false,false,false,false,false,false,false,false,true,true,false,false,false,add(e)
1074919894,2,AA00,false,false,false,false,false,false,false,false,true,true,true,false,false,false,add(c)
1074919894,3,AA00,false,false,false,false,false,false,false,true,true,true,true,false,false,false,add(b)
1074919894,4,AA00,false,false,false,false,false,false,false,true,true,true,true,true,false,false,add(f)
1074919894,5,AA00,false,false,false,false,false,false,true,true,true,true,true,true,false,false,add(a)
1074919894,6,AA00,false,false,false,false,false,false,true,true,true,true,true,true,true,false,add(g)
1074919894,7,AA00,false,false,false,true,false,false,true,true,true,true,true,true,true,false,add(D)
1074919894,8,AA00,false,false,false,true,false,false,true,true,true,true,true,true,true,true,add(K)
1074919894,9,AA00,false,false,false,true,false,true,true,true,true,true,true,true,true,true,add(F)
1074919894,10,AA00,false,false,false,true,false,true,true,true,true,true,true,true,true,true,deadlock
925747337,-1,AA00,false,false,false,false,false,false,false,false,false,false,false,false,false,false,reset
925747337,0,AA00,false,false,false,false,false,false,true,false,false,false,false,false,false,false,add(a)
925747337,1,AA00,false,false,false,false,false,false,true,false,false,false,false,false,true,false,add(g)
925747337,2,AA00,false,false,false,false,false,false,true,false,false,true,false,false,true,false,add(d)
925747337,3,AA00,false,false,false,false,false,false,true,true,false,true,false,false,true,false,add(b)
925747337,4,AA00,false,false,false,false,false,false,true,true,false,true,false,true,true,false,add(f)
925747337,5,AA00,false,false,false,false,false,false,true,true,false,true,false,true,true,true,add(K)
925747337,6,AA00,false,false,false,false,false,false,true,true,true,true,false,true,true,true,add(c)
925747337,7,AA00,false,false,false,false,false,false,true,true,true,true,true,true,true,true,add(e)
925747337,8,AA00,false,false,false,false,false,true,true,true,true,true,true,true,true,true,add(F)
925747337,9,AA00,false,false,false,true,false,true,true,true,true,true,true,true,true,true,add(D)
925747337,10,AA00,false,false,false,true,false,true,true,true,true,true,true,true,true,true,deadlock
1762485855,-1,AA00,false,false,false,false,false,false,false,false,false,false,false,false,false,false,reset
1762485855,0,AA00,false,false,false,false,false,false,true,false,false,false,false,false,false,false,add(a)
1762485855,1,AA00,false,false,false,false,false,false,true,false,true,false,false,false,false,false,add(c)
1762485855,2,AA00,false,false,false,false,false,false,true,false,true,false,false,false,true,false,add(g)
1762485855,3,AA00,false,false,false,false,false,false,true,false,true,true,false,false,true,false,add(d)
1762485855,4,AA00,false,false,false,false,false,false,true,false,true,true,false,true,true,false,add(f)
1762485855,5,AA00,false,false,false,true,false,false,true,false,true,true,false,true,true,false,add(D)
1762485855,6,AA00,false,false,false,true,false,false,true,false,true,true,true,true,true,false,add(e)
1762485855,7,AA00,false,false,false,true,false,true,true,false,true,true,true,true,true,false,add(F)
1762485855,8,AA00,false,false,false,true,false,true,true,true,true,true,true,true,true,false,add(b)
1762485855,9,AA00,false,false,false,true,false,true,true,true,true,true,true,true,true,true,add(K)
1762485855,10,AA00,false,false,false,true,true,true,true,true,true,true,true,true,true,true,add(E)
1762485855,11,AA00,true,false,false,true,true,true,true,true,true,true,true,true,true,true,add(A)
1762485855,12,AA00,true,false,false,true,true,true,true,true,true,true,true,true,true,true,deadlock
812153555,-1,AA00,false,false,false,false,false,false,false,false,false,false,false,false,false,false,reset
812153555,0,AA00,false,false,false,false,false,false,false,false,false,true,false,false,false,false,add(d)
812153555,1,AA00,false,false,false,false,false,false,false,true,false,true,false,false,false,false,add(b)
812153555,2,AA00,false,false,false,false,false,false,false,true,false,true,false,true,false,false,add(f)
812153555,3,AA00,false,false,false,false,false,false,true,true,false,true,false,true,false,false,add(a)
812153555,4,AA00,false,false,false,false,false,false,true,true,true,true,false,true,false,false,add(c)
812153555,5,AA00,false,false,false,true,false,false,true,true,true,true,false,true,false,false,add(D)
812153555,6,AA00,false,false,false,true,false,false,true,true,true,true,true,true,false,false,add(e)
812153555,7,AA00,false,false,false,true,false,true,true,true,true,true,true,true,false,false,add(F)
812153555,8,AA00,false,false,false,true,false,true,true,true,true,true,true,true,true,false,add(g)
812153555,9,AA00,false,false,false,true,false,true,true,true,true,true,true,true,true,true,add(K)
812153555,10,AA00,false,false,false,true,true,true,true,true,true,true,true,true,true,true,add(E)
812153555,11,AA00,true,false,false,true,true,true,true,true,true,true,true,true,true,true,add(A)
812153555,12,AA00,true,false,false,true,true,true,true,true,true,true,true,true,true,true,deadlock
1431932818,-1,AA00,false,false,false,false,false,false,false,false,false,false,false,false,false,false,reset
1431932818,0,AA00,false,false,false,false,false,false,false,false,false,false,false,false,true,false,add(g)
1431932818,1,AA00,false,false,false,false,false,false,false,false,false,false,false,true,true,false,add(f)
1431932818,2,AA00,false,false,false,false,false,false,false,false,true,false,false,true,true,false,add(c)
1431932818,3,AA00,false,false,false,false,false,false,false,false,true,false,false,true,true,true,add(K)
1431932818,4,AA00,false,false,false,false,false,false,true,false,true,false,false,true,true,true,add(a)
1431932818,5,AA00,false,false,false,true,false,false,true,false,true,false,false,true,true,true,add(D)
1431932818,6,AA00,false,false,false,true,false,false,true,true,true,false,false,true,true,true,add(b)
1431932818,7,AA00,false,false,false,true,false,false,true,true,true,true,false,true,true,true,add(d)
1431932818,8,AA00,false,false,false,true,false,false,true,true,true,true,true,true,true,true,add(e)
1431932818,9,AA00,false,false,false,true,false,true,true,true,true,true,true,true,true,true,add(F)
1431932818,10,AA00,false,false,false,true,false,true,true,true,true,true,true,true,true,true,deadlock
2092683740,-1,AA00,false,false,false,false,false,false,false,false,false,false,false,false,false,false,reset
2092683740,0,AA00,false,false,false,false,false,false,true,false,false,false,false,false,false,false,add(a)
2092683740,1,AA00,false,false,false,false,false,false,true,false,true,false,false,false,false,false,add(c)
2092683740,2,AA00,false,false,false,false,false,false,true,false,true,false,false,false,true,false,add(g)
2092683740,3,AA00,false,false,false,true,false,false,true,false,true,false,false,false,true,false,add(D)
2092683740,4,AA00,false,false,false,true,false,false,true,false,true,false,false,true,true,false,add(f)
2092683740,5,AA00,false,false,false,true,false,false,true,false,true,false,false,true,true,true,add(K)
2092683740,6,AA00,false,false,false,true,false,false,true,false,true,true,false,true,true,true,add(d)
